Site,Quad,Date,Colony ID,Total area,Discolored area,Pigmented area,Percent discoloration
RT1,5m,1105,Pocillopora_damicornis_8,20.49,0.81,19.68,3.953147877
RT1,5m,1105,Pocillopora_meandrina_2,31.54,10.97,20.57,34.78123018
RT1,5m,1105,Pocillopora_meandrina_9,33.95,1.18,32.77,3.475699558
RT1,5m,1105,Porites_superfusa,5.44,0,5.44,0
RT1,5m,1109,Goniastrea_stelligera_1,47.1,20.91,26.19,44.39490446
RT1,5m,1109,Goniastrea_stelligera_10,1.54,0.72,0.82,46.75324675
RT1,5m,1109,Goniastrea_stelligera_4,29.03,5.09,23.94,17.53358595
RT1,5m,1109,Goniastrea_stelligera_5,15.55,0,15.55,0
RT1,5m,1109,Goniastrea_stelligera_6,12.04,1.82,10.22,15.11627907
RT1,5m,1109,Goniastrea_stelligera_7,10.83,0,10.83,0
RT1,5m,1109,Goniastrea_stelligera_8,6.03,0.97,5.06,16.08623549
RT1,5m,1109,Goniastrea_stelligera_9,5.25,0.72,4.53,13.71428571
RT1,5m,1109,Montipora_flabellata,478.77,18.27,460.5,3.816028573
RT1,5m,1109,Pocillopora_damicornis_1,109.66,2.81,106.85,2.562465803
RT1,5m,1109,Pocillopora_damicornis_10,3.22,0,3.22,0
RT1,5m,1109,Pocillopora_damicornis_3,41.11,13.86,27.25,33.71442471
RT1,5m,1109,Pocillopora_damicornis_4,54.81,0.16,54.65,0.291917533
RT1,5m,1109,Pocillopora_damicornis_5,36.73,2.88,33.85,7.841001906
RT1,5m,1109,Pocillopora_damicornis_7,54.69,1.42,53.27,2.596452734
RT1,5m,1109,Pocillopora_damicornis_8,5.23,1.21,4.02,23.13575526
RT1,5m,1109,Pocillopora_meandrina_9,43.72,0.09,43.63,0.205855444
RT1,5m,1109,Porites_superfusa,3,0.48,2.52,16
RT1,5m,1206,Goniastrea_stelligera_1,51.93,34.86,17.07,67.12882727
RT1,5m,1206,Goniastrea_stelligera_10,2.69,1.4,1.29,52.04460967
RT1,5m,1206,Goniastrea_stelligera_4,26.98,5.06,21.92,18.75463306
RT1,5m,1206,Goniastrea_stelligera_5,15.31,5.91,9.4,38.60222077
RT1,5m,1206,Goniastrea_stelligera_6,14.38,7.84,6.54,54.5201669
RT1,5m,1206,Goniastrea_stelligera_7,9.57,1.24,8.33,12.95715778
RT1,5m,1206,Goniastrea_stelligera_8,4.65,1.89,2.76,40.64516129
RT1,5m,1206,Goniastrea_stelligera_9,6.92,0.01,6.91,0.144508671
RT1,5m,1206,Montipora_flabellata,377.04,39.93,337.11,10.59038829
RT1,5m,1206,Pocillopora_damicornis_1,59.38,21.39,37.99,36.02222971
RT1,5m,1206,Pocillopora_damicornis_11,1.01,0.15,0.86,14.85148515
RT1,5m,1206,Pocillopora_damicornis_4,65.88,27.67,38.21,42.00060716
RT1,5m,1206,Pocillopora_damicornis_5,5.77,2.16,3.61,37.43500867
RT1,5m,1206,Pocillopora_damicornis_7,48.15,33.74,14.41,70.07268951
RT1,5m,1206,Pocillopora_damicornis_8,34.6,3.63,30.97,10.49132948
RT1,5m,1206,Porites_superfusa,20.05,7.18,12.87,35.81047382
RT1,5m,1209,Goniastrea_stelligera_1,52.13,20.66,31.47,39.63169001
RT1,5m,1209,Goniastrea_stelligera_10,2.64,1,1.64,37.87878788
RT1,5m,1209,Goniastrea_stelligera_4,42.68,11.55,31.13,27.06185567
RT1,5m,1209,Goniastrea_stelligera_5,27.24,7.38,19.86,27.09251101
RT1,5m,1209,Goniastrea_stelligera_6,16.13,6.23,9.9,38.62368258
RT1,5m,1209,Goniastrea_stelligera_7,10.63,0.36,10.27,3.38664158
RT1,5m,1209,Goniastrea_stelligera_9,8.28,0.12,8.16,1.449275362
RT1,5m,1209,Montipora_flabellata,251.55,20.94,230.61,8.32438879
RT1,5m,1209,Pocillopora_damicornis_1,52.11,12.69,39.42,24.35233161
RT1,5m,1209,Pocillopora_damicornis_12,6.95,0.41,6.54,5.899280576
RT1,5m,1209,Pocillopora_damicornis_4,27.04,5.02,22.02,18.56508876
RT1,5m,1209,Pocillopora_damicornis_5,2.34,0.42,1.92,17.94871795
RT1,5m,1209,Pocillopora_damicornis_7,56.18,7.78,48.4,13.84834461
RT1,5m,1209,Pocillopora_damicornis_8,16.82,0.03,16.79,0.178359096
RT1,5m,1209,Porites_superfusa,8.84,2.87,5.97,32.46606335
RT1,5m,1307,Goniastrea_stelligera_1,25.8,5.27,20.53,20.42635659
RT1,5m,1307,Goniastrea_stelligera_11,3.78,1.36,2.42,35.97883598
RT1,5m,1307,Goniastrea_stelligera_12,10.42,2.75,7.67,26.3915547
RT1,5m,1307,Goniastrea_stelligera_13,4.52,0.82,3.7,18.14159292
RT1,5m,1307,Goniastrea_stelligera_4,69.53,28.85,40.68,41.49288077
RT1,5m,1307,Goniastrea_stelligera_5,11.75,3.88,7.87,33.0212766
RT1,5m,1307,Goniastrea_stelligera_6,20.19,10.43,9.76,51.65923725
RT1,5m,1307,Goniastrea_stelligera_7,22.83,5.17,17.66,22.6456417
RT1,5m,1307,Goniastrea_stelligera_9,5.75,0.53,5.22,9.217391304
RT1,5m,1307,Montipora_flabellata,392.41,50.01,342.4,12.74432354
RT1,5m,1307,Pocillopora_damicornis_12,22.83,1.46,21.37,6.395094174
RT1,5m,1307,Pocillopora_damicornis_13,46.37,2.11,44.26,4.550355834
RT1,5m,1307,Pocillopora_damicornis_4,19.86,2.14,17.72,10.775428
RT1,5m,1307,Pocillopora_damicornis_7,51.61,15.3,36.31,29.64541755
RT1,5m,1307,Pocillopora_damicornis_8,12.15,1.67,10.48,13.74485597
RT1,5m,1307,Porites_superfusa,32.45,4.68,27.77,14.42218798
RT1,5m,1409,Goniastrea_stelligera_1,6.99,0.29,6.7,4.148783977
RT1,5m,1409,Goniastrea_stelligera_11,9.24,1,8.24,10.82251082
RT1,5m,1409,Goniastrea_stelligera_4,113.57,13.86,99.71,12.20392709
RT1,5m,1409,Goniastrea_stelligera_5,19.56,0.07,19.49,0.357873211
RT1,5m,1409,Goniastrea_stelligera_6,39.75,3.4,36.35,8.553459119
RT1,5m,1409,Goniastrea_stelligera_7,16.4,0.7,15.7,4.268292683
RT1,5m,1409,Montipora_capitata,74.75,4.55,70.2,6.086956522
RT1,5m,1409,Montipora_flabellata,257.3,1.95,255.35,0.75787019
RT1,5m,1409,Pocillopora_damicornis_12,52.53,0.61,51.92,1.161241196
RT1,5m,1409,Pocillopora_damicornis_14,20.27,4.18,16.09,20.62160829
RT1,5m,1409,Pocillopora_damicornis_4,16.14,3.07,13.07,19.02106568
RT1,5m,1409,Porites_superfusa,50.39,26.53,23.86,52.64933519
RT1,5m,1509,Goniastrea_stelligera_1,13.44,10.14,3.3,75.44642857
RT1,5m,1509,Goniastrea_stelligera_12,16.9,3.78,13.12,22.36686391
RT1,5m,1509,Goniastrea_stelligera_13,18.11,13.45,4.66,74.26836002
RT1,5m,1509,Goniastrea_stelligera_4,21.24,7.65,13.59,36.01694915
RT1,5m,1509,Goniastrea_stelligera_5,24.4,8.59,15.81,35.20491803
RT1,5m,1509,Goniastrea_stelligera_7,3.68,1.98,1.7,53.80434783
RT1,5m,1509,Montipora_capitata,116.38,17.61,98.77,15.13146589
RT1,5m,1509,Montipora_flabellata,305.66,126.63,179.03,41.42838448
RT1,5m,1509,Pocillopora_damicornis_12,79.78,26.25,53.53,32.9029832
RT1,5m,1509,Pocillopora_damicornis_14,53.29,40.88,12.41,76.71232877
RT1,5m,1509,Pocillopora_damicornis_18,10.6,5.67,4.93,53.49056604
RT1,5m,1509,Porites_superfusa,28.42,20.92,7.5,73.61013371
RT1,5m,1605,Goniastrea_stelligera_13,7.22,3.07,4.15,42.52077562
RT1,5m,1605,Goniastrea_stelligera_4,4.12,0.51,3.61,12.37864078
RT1,5m,1605,Montipora_capitata,91.16,22.71,68.45,24.91224221
RT1,5m,1605,Montipora_flabellata,294.42,87.39,207.03,29.68208681
RT1,5m,1605,Pocillopora_damicornis_12,96.44,50.72,45.72,52.59228536
RT1,5m,1605,Pocillopora_damicornis_18,18.4,11.67,6.73,63.42391304
RT1,5m,1605,Pocillopora_meandrina_19,12.09,0.52,11.57,4.301075269
RT1,5m,1605,Porites_superfusa,21.42,0,21.42,0
RT1,5m,1609,Goniastrea_stelligera_13,9.18,0.01,9.17,0.108932462
RT1,5m,1609,Goniastrea_stelligera_14,5.55,0,5.55,0
RT1,5m,1609,Goniastrea_stelligera_4,6.09,0.12,5.97,1.97044335
RT1,5m,1609,Montipora_capitata,64.89,7.65,57.24,11.78918169
RT1,5m,1609,Montipora_flabellata,223.46,0.87,222.59,0.389331424
RT1,5m,1609,Pocillopora_damicornis_12,100.79,9.62,91.17,9.544597678
RT1,5m,1609,Pocillopora_damicornis_18,25.39,0.58,24.81,2.284363923
RT1,5m,1609,Pocillopora_meandrina_19,8.52,0,8.52,0
RT1,5m,1609,Porites_superfusa,42.81,7.73,35.08,18.05652885
RT1,5m,1709,Goniastrea_stelligera_15,4.81,0.42,4.39,8.731808732
RT1,5m,1709,Goniastrea_stelligera_16,1.8,0.54,1.26,30
RT1,5m,1709,Goniastrea_stelligera_17,1.98,0.62,1.36,31.31313131
RT1,5m,1709,Montipora_capitata,206.15,8.73,197.42,4.2347805
RT1,5m,1709,Montipora_flabellata,109.51,1.4,108.11,1.278422062
RT1,5m,1709,Pocillopora_damicornis_12,118.66,1.4,117.26,1.179841564
RT1,5m,1709,Pocillopora_damicornis_18,45.33,1.13,44.2,2.492830355
RT1,5m,1709,Pocillopora_meandrina_19,20.88,0,20.88,0
RT1,5m,1709,Pocillopora_meandrina_20,10.93,0,10.93,0
RT1,5m,1709,Porites_superfusa,48.58,12.67,35.91,26.08069164
RT1,5m,1709,Stylophora_pistillata_1,3.76,0,3.76,0
RT1,5m,1810,Goniastrea_stelligera_16,6.82,2.93,3.89,42.96187683
RT1,5m,1810,Goniastrea_stelligera_18,5.41,0.15,5.26,2.772643253
RT1,5m,1810,Goniastrea_stelligera_19,59.42,3.12,56.3,5.250757321
RT1,5m,1810,Goniastrea_stelligera_20,6.43,0,6.43,0
RT1,5m,1810,Montipora_capitata,155.63,3.4,152.23,2.184668766
RT1,5m,1810,Montipora_flabellata,170.55,2.25,168.3,1.319261214
RT1,5m,1810,Pocillopora_damicornis_12,109.45,2.03,107.42,1.854728186
RT1,5m,1810,Pocillopora_damicornis_18,60.94,0,60.94,0
RT1,5m,1810,Pocillopora_meandrina_19,30.31,0,30.31,0
RT1,5m,1810,Pocillopora_meandrina_20,18.58,0,18.58,0
RT1,5m,1810,Pocillopora_meandrina_21,5.38,0,5.38,0
RT1,5m,1810,Pocillopora_meandrina_22,26.31,3.09,23.22,11.74458381
RT1,5m,1810,Pocillopora_meandrina_23,8.22,4.39,3.83,53.40632603
RT1,5m,1810,Porites_superfusa,80.33,4.02,76.31,5.004357027
RT1,5m,1810,Stylophora_pistillata_2,19.89,0.31,19.58,1.558572147
RT1,5m,1810,Stylophora_pistillata_3,4.24,2.87,1.37,67.68867925
RT1,5m,1909,Goniastrea_stelligera_16,4.75,1.62,3.13,34.10526316
RT1,5m,1909,Goniastrea_stelligera_18,2.88,0.2,2.68,6.944444444
RT1,5m,1909,Goniastrea_stelligera_19,76.66,14.96,61.7,19.51474041
RT1,5m,1909,Goniastrea_stelligera_20,7.15,2.1,5.05,29.37062937
RT1,5m,1909,Goniastrea_stelligera_21,15.82,0,15.82,0
RT1,5m,1909,Montipora_capitata,122.61,34.22,88.39,27.90963217
RT1,5m,1909,Montipora_flabellata,260.83,8.56,252.27,3.281831078
RT1,5m,1909,Pocillopora_damicornis_12,72.7,16.64,56.06,22.88858322
RT1,5m,1909,Pocillopora_damicornis_18,73.74,6.55,67.19,8.882560347
RT1,5m,1909,Pocillopora_meandrina_19,45.66,6.81,38.85,14.91458607
RT1,5m,1909,Pocillopora_meandrina_20,28.42,5.61,22.81,19.73961999
RT1,5m,1909,Pocillopora_meandrina_21,15.32,3.35,11.97,21.86684073
RT1,5m,1909,Pocillopora_meandrina_22,27.7,6.14,21.56,22.16606498
RT1,5m,1909,Pocillopora_meandrina_23,12.77,3.85,8.92,30.14878622
RT1,5m,1909,Pocillopora_meandrina_24,3.73,0.31,3.42,8.310991957
RT1,5m,1909,Porites_superfusa,126.89,54.95,71.94,43.305225
RT1,5m,1909,Stylophora_pistillata_2,32.14,11.41,20.73,35.50093342
RT10,0m,909,Acropora_acuminata,66.6,10.04,56.56,15.07507508
RT10,0m,909,Montipora_patula,2014.81,230.13,1784.68,11.42192068
RT10,0m,909,Pocillopora_meandrina_1,14.69,1.05,13.64,7.147719537
RT10,0m,1004,Acropora_acuminata,53.94,0.94,53,1.742677049
RT10,0m,1004,Montipora_patula,2280.51,59.67,2220.84,2.616519989
RT10,0m,1004,Pocillopora_meandrina_1,24.24,4.32,19.92,17.82178218
RT10,0m,1007,Acropora_acuminata,57.1,0.26,56.84,0.455341506
RT10,0m,1007,Montipora_patula,2522.04,33.88,2488.16,1.343356965
RT10,0m,1007,Pocillopora_meandrina_1,9.23,0.35,8.88,3.791982665
RT10,0m,1010,Acropora_acuminata,89.62,2.08,87.54,2.320910511
RT10,0m,1010,Montipora_patula,2465.81,32.66,2433.15,1.324514054
RT10,0m,1010,Pocillopora_meandrina_1,0.92,0.01,0.91,1.086956522
RT10,0m,1105,Acropora_acuminata,118.36,1.21,117.15,1.022304833
RT10,0m,1105,Montipora_patula,2761.55,63.57,2697.98,2.301968098
RT10,0m,1105,Pocillopora_meandrina_1,21.42,1.2,20.22,5.602240896
RT10,0m,1109,Acropora_acuminata,124.11,1,123.11,0.805736846
RT10,0m,1109,Montipora_patula,2785.32,166.66,2618.66,5.983513564
RT10,0m,1109,Pocillopora_meandrina_1,21.63,1.47,20.16,6.796116505
RT10,0m,1206,Acropora_acuminata,190.41,3.02,187.39,1.586051153
RT10,0m,1206,Montipora_patula,3050.3,91.18,2959.12,2.989214176
RT10,0m,1206,Pocillopora_meandrina_1,15.25,3.06,12.19,20.06557377
RT10,0m,1209,Acropora_acuminata,108.72,2.14,106.58,1.968359088
RT10,0m,1209,Montipora_patula,3134.55,76.96,3057.59,2.455216857
RT10,0m,1209,Pocillopora_damicornis_2,3.28,2.05,1.23,62.5
RT10,0m,1209,Pocillopora_meandrina_1,13.02,0.43,12.59,3.302611367
RT10,0m,1307,Acropora_acuminata,92.52,0.99,91.53,1.070038911
RT10,0m,1307,Montipora_patula,3671.97,187.84,3484.13,5.115510203
RT10,0m,1307,Pocillopora_damicornis_2,6.06,4.13,1.93,68.15181518
RT10,0m,1307,Pocillopora_meandrina_1,22.46,0.38,22.08,1.691896705
RT10,0m,1409,Acropora_acuminata,73.83,0.36,73.47,0.487606664
RT10,0m,1409,Montipora_patula,2797.51,45.26,2752.25,1.617867318
RT10,0m,1409,Pocillopora_meandrina_1,18.36,0.19,18.17,1.034858388
RT10,0m,1509,Acropora_acuminata,130.83,7.78,123.05,5.946648322
RT10,0m,1509,Montipora_patula,2906.07,448.66,2457.41,15.43871965
RT10,0m,1509,Pocillopora_meandrina_1,14.31,1.84,12.47,12.85814116
RT10,0m,1605,Acropora_acuminata,161.37,0,161.37,0
RT10,0m,1605,Montipora_patula,3204.38,30.69,3173.69,0.957751578
RT10,0m,1605,Pocillopora_meandrina_1,17.11,0.02,17.09,0.116890707
RT10,0m,1607,Acropora_acuminata,180.57,2.34,178.23,1.295896328
RT10,0m,1607,Montipora_patula,3096.23,69.86,3026.37,2.25629233
RT10,0m,1607,Pocillopora_meandrina_1,16.61,0.3,16.31,1.806140879
RT10,0m,1609,Acropora_acuminata,145.76,0.8,144.96,0.54884742
RT10,0m,1609,Montipora_patula,2990.11,9.79,2980.32,0.327412704
RT10,0m,1609,Pocillopora_meandrina_1,16.01,0.13,15.88,0.811992505
RT10,0m,1709,Acropora_acuminata,185.28,5.23,180.05,2.82275475
RT10,0m,1709,Montipora_patula,2521.34,32.94,2488.4,1.306448159
RT10,0m,1709,Pocillopora_meandrina_1,18.57,4.39,14.18,23.64028002
RT10,0m,1810,Acropora_acuminata,316.93,3.27,313.66,1.031773578
RT10,0m,1810,Montipora_patula,1550.81,3.82,1546.99,0.246322889
RT10,0m,1810,Pocillopora_meandrina_1,19.7,0.02,19.68,0.101522843
RT10,0m,1909,Acropora_acuminata,268.22,1.62,266.6,0.603981806
RT10,0m,1909,Montipora_patula,1887.81,38.21,1849.6,2.024038436
RT10,0m,1909,Pocillopora_meandrina_1,17.52,0.2,17.32,1.141552511
RT10,10m,909,Acropora_acuminata,609.64,101.94,507.7,16.72134374
RT10,10m,909,Montipora_flabellata,815.46,137.99,677.47,16.92173742
RT10,10m,909,Montipora_patula,78.43,23.63,54.8,30.12877725
RT10,10m,909,Pocillopora_damicornis_1,7.83,6.16,1.67,78.67177522
RT10,10m,909,Pocillopora_meandrina_1,98.14,11.95,86.19,12.17648258
RT10,10m,1004,Acropora_acuminata,1133,57.94,1075.06,5.113857017
RT10,10m,1004,Montipora_flabellata,598.82,19.57,579.25,3.268093918
RT10,10m,1004,Montipora_patula,15.32,4.06,11.26,26.50130548
RT10,10m,1004,Pocillopora_damicornis_1,8.2,2.99,5.21,36.46341463
RT10,10m,1004,Pocillopora_meandrina_1,154.09,33.21,120.88,21.55233954
RT10,10m,1007,Acropora_acuminata,975.51,83.77,891.74,8.587303052
RT10,10m,1007,Montipora_flabellata,668.55,80.24,588.31,12.00209408
RT10,10m,1007,Montipora_patula,27.75,19.28,8.47,69.47747748
RT10,10m,1007,Pocillopora_damicornis_1,8.47,4.82,3.65,56.90672963
RT10,10m,1007,Pocillopora_meandrina_1,71.67,9.14,62.53,12.75289521
RT10,10m,1010,Acropora_acuminata,814.64,71.92,742.72,8.828439556
RT10,10m,1010,Montipora_flabellata,619.48,31.22,588.26,5.039710725
RT10,10m,1010,Montipora_patula,31.41,22.65,8.76,72.11079274
RT10,10m,1010,Pocillopora_damicornis_1,6.43,3.4,3.03,52.87713841
RT10,10m,1010,Pocillopora_meandrina_1,63.3,22.51,40.79,35.56082148
RT10,10m,1105,Acropora_acuminata,858.92,67.59,791.33,7.869184557
RT10,10m,1105,Montipora_flabellata,744.64,75.31,669.33,10.11361195
RT10,10m,1105,Montipora_patula,47.39,20.08,27.31,42.3718084
RT10,10m,1105,Pocillopora_damicornis_1,5.59,2.64,2.95,47.22719141
RT10,10m,1105,Pocillopora_meandrina_1,152.98,33.89,119.09,22.15322264
RT10,10m,1109,Acropora_acuminata,768.28,114.07,654.21,14.84745145
RT10,10m,1109,Montipora_flabellata,639.88,25.29,614.59,3.952303557
RT10,10m,1109,Montipora_patula,66.6,16.83,49.77,25.27027027
RT10,10m,1109,Pocillopora_meandrina_1,104.41,28.07,76.34,26.88439805
RT10,10m,1206,Acropora_acuminata,785.51,96.23,689.28,12.25063971
RT10,10m,1206,Montipora_flabellata,904.08,57.35,846.73,6.34346518
RT10,10m,1206,Montipora_patula,77.93,73.98,3.95,94.93134865
RT10,10m,1206,Pocillopora_damicornis_2,1.43,0.53,0.9,37.06293706
RT10,10m,1206,Pocillopora_meandrina_1,68.15,34.93,33.22,51.25458547
RT10,10m,1209,Acropora_acuminata,653.65,90.92,562.73,13.90958464
RT10,10m,1209,Montipora_flabellata,876.65,58.91,817.74,6.719899618
RT10,10m,1209,Montipora_patula,125.28,112.21,13.07,89.56736909
RT10,10m,1209,Pocillopora_damicornis_2,1.87,0,1.87,0
RT10,10m,1209,Pocillopora_damicornis_3,1.52,0,1.52,0
RT10,10m,1209,Pocillopora_meandrina_1,18.36,10.3,8.06,56.10021786
RT10,10m,1307,Acropora_acuminata,543.15,141.73,401.42,26.09408082
RT10,10m,1307,Montipora_flabellata,974,0,974,0
RT10,10m,1307,Montipora_patula,209.73,0,209.73,0
RT10,10m,1307,Pocillopora_damicornis_2,11.51,3.62,7.89,31.45091225
RT10,10m,1307,Pocillopora_meandrina_1,25.51,10.31,15.2,40.41552332
RT10,10m,1409,Acropora_acuminata,144.71,37.36,107.35,25.81715154
RT10,10m,1409,Montipora_flabellata,393.64,11.93,381.71,3.030687938
RT10,10m,1409,Montipora_patula,333.52,170.81,162.71,51.21431998
RT10,10m,1409,Pocillopora_damicornis_2,42.15,2.84,39.31,6.737841044
RT10,10m,1409,Pocillopora_damicornis_3,4.26,2.11,2.15,49.53051643
RT10,10m,1409,Pocillopora_damicornis_4,1.79,1.2,0.59,67.03910615
RT10,10m,1509,Acropora_acuminata,168.02,45.36,122.66,26.9967861
RT10,10m,1509,Montipora_flabellata,456.93,57.91,399.02,12.6737137
RT10,10m,1509,Montipora_patula,355.48,144.49,210.99,40.64644987
RT10,10m,1509,Pocillopora_damicornis_2,66.52,5.36,61.16,8.057726999
RT10,10m,1509,Pocillopora_damicornis_3,10.16,7.35,2.81,72.34251969
RT10,10m,1509,Pocillopora_damicornis_5,14.89,2.44,12.45,16.3868368
RT10,10m,1605,Acropora_acuminata,366.85,26.76,340.09,7.294534551
RT10,10m,1605,Montipora_flabellata,665.8,33.58,632.22,5.043556624
RT10,10m,1605,Montipora_patula,343.81,174.44,169.37,50.73732585
RT10,10m,1605,Pocillopora_damicornis_2,50.02,4.11,45.91,8.216713315
RT10,10m,1605,Pocillopora_damicornis_3,10.5,0.01,10.49,0.095238095
RT10,10m,1605,Pocillopora_damicornis_5,14.96,0,14.96,0
RT10,10m,1605,Pocillopora_damicornis_6,9.44,0,9.44,0
RT10,10m,1607,Acropora_acuminata,246.04,62.63,183.41,25.45521053
RT10,10m,1607,Montipora_flabellata,701.35,133.07,568.28,18.97340843
RT10,10m,1607,Montipora_patula,326.71,172.64,154.07,52.84196994
RT10,10m,1607,Pocillopora_damicornis_2,22.67,4.77,17.9,21.04102338
RT10,10m,1607,Pocillopora_damicornis_3,12.31,8.66,3.65,70.3493095
RT10,10m,1607,Pocillopora_damicornis_5,9.58,0,9.58,0
RT10,10m,1609,Acropora_acuminata,250.16,23.34,226.82,9.330028782
RT10,10m,1609,Montipora_flabellata,538.14,30.71,507.43,5.706693426
RT10,10m,1609,Montipora_patula,348.21,100.23,247.98,28.78435427
RT10,10m,1609,Pocillopora_damicornis_2,7.6,0,7.6,0
RT10,10m,1609,Pocillopora_damicornis_3,12.68,7.22,5.46,56.94006309
RT10,10m,1709,Acropora_acuminata,368.21,10.45,357.76,2.838054371
RT10,10m,1709,Montipora_flabellata,503.4,39.48,463.92,7.842669845
RT10,10m,1709,Montipora_patula,448.99,176.52,272.47,39.31490679
RT10,10m,1709,Pocillopora_damicornis_3,32.91,24.71,8.2,75.08356123
RT10,10m,1709,Pocillopora_damicornis_7,19.8,4.59,15.21,23.18181818
RT10,10m,1810,Acropora_acuminata,495.33,9.35,485.98,1.887630469
RT10,10m,1810,Fungia_spp.,0.52,0,0.52,0
RT10,10m,1810,Montipora_flabellata,480.31,12.75,467.56,2.654535612
RT10,10m,1810,Montipora_patula,531.32,109.1,422.22,20.53376496
RT10,10m,1810,Pocillopora_damicornis_3,44.06,22.31,21.75,50.63549705
RT10,10m,1810,Pocillopora_damicornis_7,47.4,3.69,43.71,7.784810127
RT10,10m,1909,Acropora_acuminata,346.3,33.25,313.05,9.601501588
RT10,10m,1909,Montipora_flabellata,474.93,38.04,436.89,8.009601415
RT10,10m,1909,Montipora_patula,661.73,226.66,435.07,34.25264081
RT10,10m,1909,Pocillopora_damicornis_3,61.48,38.08,23.4,61.9388419
RT10,10m,1909,Pocillopora_damicornis_7,58.43,12.1,46.33,20.70854013
RT10,10m,1909,Pocillopora_damicornis_8,2.24,0.77,1.47,34.375
RT10,15m,909,Acropora_acuminata,1112.33,283.73,828.6,25.50771803
RT10,15m,909,Montipora_flabellata,1578.14,150.62,1427.52,9.544146907
RT10,15m,909,Montipora_patula,949.63,226.04,723.59,23.80295484
RT10,15m,1004,Acropora_acuminata,1109.37,80.56,1028.81,7.261779208
RT10,15m,1004,Montipora_flabellata,723.16,12.2,710.96,1.687040212
RT10,15m,1004,Montipora_patula,19.31,3.99,15.32,20.66286898
RT10,15m,1004,Pocillopora_damicornis_2,4.46,0.31,4.15,6.950672646
RT10,15m,1004,Pocillopora_meandrina_1,80.87,9.95,70.92,12.30369729
RT10,15m,1007,Acropora_acuminata,1409.36,78.75,1330.61,5.587642618
RT10,15m,1007,Montipora_flabellata,1221.33,37.88,1183.45,3.101536849
RT10,15m,1007,Montipora_patula,834.63,406.87,427.76,48.74854726
RT10,15m,1010,Acropora_acuminata,1312.47,67.92,1244.55,5.174975428
RT10,15m,1010,Montipora_flabellata,1216.43,24.31,1192.12,1.998470935
RT10,15m,1010,Montipora_patula,816.86,373.58,443.28,45.73366305
RT10,15m,1105,Acropora_acuminata,1460.6,54.63,1405.97,3.740243735
RT10,15m,1105,Astreopora_myriophthalma_1,24.84,0.08,24.76,0.322061192
RT10,15m,1105,Montipora_flabellata,1355.5,37.82,1317.68,2.790114349
RT10,15m,1105,Montipora_patula,799.52,364.02,435.5,45.52981789
RT10,15m,1109,Acropora_acuminata,1388.79,53.49,1335.3,3.851554231
RT10,15m,1109,Astreopora_myriophthalma_1,97.23,9.36,87.87,9.626658439
RT10,15m,1109,Montipora_flabellata,1177.4,39.24,1138.16,3.332767114
RT10,15m,1109,Montipora_patula,539,354.53,184.47,65.7755102
RT10,15m,1206,Acropora_acuminata,1023.21,42.28,980.93,4.132094096
RT10,15m,1206,Astreopora_myriophthalma_1,256.84,3.31,253.53,1.288740072
RT10,15m,1206,Montipora_flabellata,727.98,13.19,714.79,1.811862963
RT10,15m,1206,Montipora_patula,1210.81,447.24,763.57,36.93725688
RT10,15m,1209,Acropora_acuminata,1621.08,177.46,1443.62,10.94702297
RT10,15m,1209,Astreopora_myriophthalma_1,2.64,0,2.64,0
RT10,15m,1209,Montipora_flabellata,440.54,20.96,419.58,4.757797249
RT10,15m,1209,Montipora_patula,562.7,314.83,247.87,55.94988449
RT10,15m,1307,Acropora_acuminata,2325.71,227.61,2098.1,9.786688796
RT10,15m,1307,Acropora_cytherea,56.66,1.69,54.97,2.982703848
RT10,15m,1307,Astreopora_myriophthalma_1,11.23,4.38,6.85,39.00267142
RT10,15m,1307,Montipora_flabellata,726.09,53.18,672.91,7.324160917
RT10,15m,1307,Montipora_patula,409.92,280.15,129.77,68.34260343
RT10,15m,1409,Acropora_acuminata,2030.52,227.74,1802.78,11.21584619
RT10,15m,1409,Astreopora_myriophthalma_1,26.23,1.03,25.2,3.926801372
RT10,15m,1409,Montipora_flabellata,446.15,12.82,433.33,2.873473047
RT10,15m,1409,Montipora_patula,510.68,246.81,263.87,48.32967808
RT10,15m,1509,Acropora_acuminata,2782.8,635.84,2146.96,22.84892914
RT10,15m,1509,Acropora_cytherea,50.5,13.14,37.36,26.01980198
RT10,15m,1509,Montipora_flabellata,197.67,16.95,180.72,8.574897557
RT10,15m,1509,Montipora_patula,253.72,119.07,134.65,46.92968627
RT10,15m,1605,Acropora_acuminata,2468.94,531.58,1937.36,21.53069738
RT10,15m,1605,Astreopora_myriophthalma_2,32.76,3.22,29.54,9.829059829
RT10,15m,1605,Montipora_patula,462.48,76.25,386.23,16.48719945
RT10,15m,1607,Acropora_acuminata,2456.94,417.78,2039.16,17.00407824
RT10,15m,1607,Astreopora_myriophthalma_2,62.77,0.77,62,1.226700653
RT10,15m,1607,Montipora_patula,501.4,67.18,434.22,13.39848424
RT10,15m,1609,Acropora_acuminata,2797.25,202.91,2594.34,7.25391009
